t,tpcc_warehouse_count,tpcc_warehouse_affinity,run_until_tx,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
26,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,83.3,5459286,100,0,0,0,0,0,0,0,0,64.21,0,0,0,15677333,0,0,0,0,0,172492,0,2567381
26,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,84.04,5507614,100,0,0,0,0,0,0,0,0,63.89,0,0,0,17280044,0,0,0,0,0,173547,0,2581418
27,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,57.14,3744613,100,0,0,0,0,0,0,0,0,75.45,0,0,0,21827435,0,0,0,0,0,96332,0,1442403
27,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,56.47,3700913,100,0,0,0,0,0,0,0,0,75.73,0,0,0,20831774,0,0,0,0,0,95789,0,1430994
27,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,85.86,5626907,100,0,0,0,0,0,0,0,0,63.11,0,0,0,15954317,0,0,0,0,0,171643,0,2561350
27,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,86.62,5676593,100,0,0,0,0,0,0,0,0,62.78,0,0,0,17408103,0,0,0,0,0,172996,0,2584522
28,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,58.58,3838971,100,0,0,0,0,0,0,0,0,74.83,0,0,0,21779277,0,0,0,0,0,96649,0,1444304
28,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,57.89,3794185,100,0,0,0,0,0,0,0,0,75.12,0,0,0,20799482,0,0,0,0,0,95517,0,1428613
28,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,88.42,5794544,100,0,0,0,0,0,0,0,0,62.01,0,0,0,15699960,0,0,0,0,0,171717,0,2568190
28,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,89.19,5845074,100,0,0,0,0,0,0,0,0,61.68,0,0,0,16437098,0,0,0,0,0,172525,0,2579679
29,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,60.02,3933565,100,0,0,0,0,0,0,0,0,74.21,0,0,0,22664564,0,0,0,0,0,96912,0,1446544
29,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,59.32,3887466,100,0,0,0,0,0,0,0,0,74.51,0,0,0,21094054,0,0,0,0,0,95559,0,1427114
29,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,90.99,5962837,100,0,0,0,0,0,0,0,0,60.9,0,0,0,15583152,0,0,0,0,0,172357,0,2567810
29,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,91.77,6014395,100,0,0,0,0,0,0,0,0,60.57,0,0,0,16272409,0,0,0,0,0,173382,0,2581875
30,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,61.46,4027997,100,0,0,0,0,0,0,0,0,73.59,0,0,0,21800171,0,0,0,0,0,96750,0,1444279
30,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,60.74,3980345,100,0,0,0,0,0,0,0,0,73.9,0,0,0,20801802,0,0,0,0,0,95145,0,1424664
30,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,93.54,6130517,100,0,0,0,0,0,0,0,0,59.81,0,0,0,15526604,0,0,0,0,0,171681,0,2565084
30,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,94.35,6183421,100,0,0,0,0,0,0,0,0,59.46,0,0,0,15946134,0,0,0,0,0,173068,0,2580038
31,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,62.91,4122735,100,0,0,0,0,0,0,0,0,72.97,0,0,0,21754513,0,0,0,0,0,97021,0,1443547
31,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,62.17,4074160,100,0,0,0,0,0,0,0,0,73.29,0,0,0,22297153,0,0,0,0,0,96036,0,1425932
31,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,96.1,6298049,100,0,0,0,0,0,0,0,0,58.71,0,0,0,15546278,0,0,0,0,0,171570,0,2561821
31,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,96.93,6352595,100,0,0,0,0,0,0,0,0,58.35,0,0,0,15962955,0,0,0,0,0,173199,0,2579720
32,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,64.35,4217089,100,0,0,0,0,0,0,0,0,72.35,0,0,0,21734242,0,0,0,0,0,96629,0,1444121
32,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,63.59,4167729,100,0,0,0,0,0,0,0,0,72.67,0,0,0,21401603,0,0,0,0,0,95811,0,1428266
32,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,98.66,6466071,100,0,0,0,0,0,0,0,0,57.61,0,0,0,15540742,0,0,0,0,0,172041,0,2558414
32,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,99.52,6522295,100,0,0,0,0,0,0,0,0,57.24,0,0,0,15923267,0,0,0,0,0,173692,0,2586020
33,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,65.77,4310547,100,0,0,0,0,0,0,0,0,71.74,0,0,0,21940991,0,0,0,0,0,95719,0,1432476
33,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,65.01,4260556,100,0,0,0,0,0,0,0,0,72.07,0,0,0,20873356,0,0,0,0,0,95049,0,1422369
33,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,101.22,6633529,100,0,0,0,0,0,0,0,0,56.51,0,0,0,15568956,0,0,0,0,0,171488,0,2558651
33,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,102.1,6691200,100,0,0,0,0,0,0,0,0,56.13,0,0,0,16994178,0,0,0,0,0,172933,0,2579370
34,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,67.22,4405180,100,0,0,0,0,0,0,0,0,71.12,0,0,0,22253742,0,0,0,0,0,96884,0,1444870
34,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,66.43,4353529,100,0,0,0,0,0,0,0,0,71.46,0,0,0,21467957,0,0,0,0,0,95225,0,1424135
34,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,103.77,6800881,100,0,0,0,0,0,0,0,0,55.41,0,0,0,15533692,0,0,0,0,0,171368,0,2557046
34,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,104.67,6859928,100,0,0,0,0,0,0,0,0,55.02,0,0,0,17349528,0,0,0,0,0,172769,0,2572608
35,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,68.66,4499949,100,0,0,0,0,0,0,0,0,70.5,0,0,0,21675361,0,0,0,0,0,97059,0,1443152
35,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,67.85,4446585,100,0,0,0,0,0,0,0,0,70.85,0,0,0,23256149,0,0,0,0,0,95292,0,1423760
35,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,106.34,6968872,100,0,0,0,0,0,0,0,0,54.31,0,0,0,15550251,0,0,0,0,0,171956,0,2564907
35,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,107.24,7028079,100,0,0,0,0,0,0,0,0,53.92,0,0,0,16254065,0,0,0,0,0,172150,0,2573558
36,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,70.11,4594975,100,0,0,0,0,0,0,0,0,69.87,0,0,0,21763284,0,0,0,0,0,97323,0,1443301
36,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,69.28,4540550,100,0,0,0,0,0,0,0,0,70.23,0,0,0,22874534,0,0,0,0,0,96163,0,1422593
36,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,108.89,7136504,100,0,0,0,0,0,0,0,0,53.21,0,0,0,16241370,0,0,0,0,0,171638,0,2562413
36,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,109.81,7196282,100,0,0,0,0,0,0,0,0,52.82,0,0,0,16901027,0,0,0,0,0,172200,0,2576489
37,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,71.56,4689483,100,0,0,0,0,0,0,0,0,69.25,0,0,0,22440578,0,0,0,0,0,96754,0,1442548
37,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,70.71,4633985,100,0,0,0,0,0,0,0,0,69.62,0,0,0,21197057,0,0,0,0,0,95654,0,1425091
37,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,111.45,7303856,100,0,0,0,0,0,0,0,0,52.11,0,0,0,15509824,0,0,0,0,0,171344,0,2553930
37,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,112.38,7365111,100,0,0,0,0,0,0,0,0,51.71,0,0,0,16039712,0,0,0,0,0,172819,0,2569664
38,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,73,4783856,100,0,0,0,0,0,0,0,0,68.63,0,0,0,21889437,0,0,0,0,0,96657,0,1442633
38,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,72.13,4727226,100,0,0,0,0,0,0,0,0,69.01,0,0,0,20779565,0,0,0,0,0,95498,0,1426201
38,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,114,7470994,100,0,0,0,0,0,0,0,0,51.02,0,0,0,15517962,0,0,0,0,0,171150,0,2560171
38,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,114.95,7533343,100,0,0,0,0,0,0,0,0,50.61,0,0,0,15943702,0,0,0,0,0,172272,0,2575644
39,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,74.44,4878231,100,0,0,0,0,0,0,0,0,68.02,0,0,0,21670066,0,0,0,0,0,96647,0,1442880
39,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,73.56,4820755,100,0,0,0,0,0,0,0,0,68.39,0,0,0,20759778,0,0,0,0,0,95787,0,1427731
39,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,116.55,7638296,100,0,0,0,0,0,0,0,0,49.92,0,0,0,15489193,0,0,0,0,0,171246,0,2560083
39,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,117.51,7701363,100,0,0,0,0,0,0,0,0,49.51,0,0,0,15970204,0,0,0,0,0,172023,0,2569192
40,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,75.88,4972935,100,0,0,0,0,0,0,0,0,67.39,0,0,0,21620689,0,0,0,0,0,96951,0,1441234
40,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,74.98,4913818,100,0,0,0,0,0,0,0,0,67.78,0,0,0,20793800,0,0,0,0,0,95289,0,1425348
40,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,119.11,7805974,100,0,0,0,0,0,0,0,0,48.82,0,0,0,15530905,0,0,0,0,0,171624,0,2556293
40,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,120.09,7870147,100,0,0,0,0,0,0,0,0,48.4,0,0,0,16157480,0,0,0,0,0,172804,0,2573506
41,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,77.32,5067389,100,0,0,0,0,0,0,0,0,66.78,0,0,0,22563788,0,0,0,0,0,96709,0,1439511
41,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,76.41,5007775,100,0,0,0,0,0,0,0,0,67.17,0,0,0,20789853,0,0,0,0,0,96180,0,1426131
41,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,121.66,7973386,100,0,0,0,0,0,0,0,0,47.72,0,0,0,15538792,0,0,0,0,0,171331,0,2561545
41,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,122.66,8038382,100,0,0,0,0,0,0,0,0,47.3,0,0,0,15965411,0,0,0,0,0,172234,0,2571832
42,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,78.76,5161671,100,0,0,0,0,0,0,0,0,66.16,0,0,0,22842174,0,0,0,0,0,96535,0,1441626
42,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,77.84,5100995,100,0,0,0,0,0,0,0,0,66.56,0,0,0,20768806,0,0,0,0,0,95413,0,1427693
42,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,124.21,8140427,100,0,0,0,0,0,0,0,0,46.63,0,0,0,15555216,0,0,0,0,0,170957,0,2554308
42,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,125.22,8206533,100,0,0,0,0,0,0,0,0,46.19,0,0,0,16105757,0,0,0,0,0,172144,0,2569678
43,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,80.2,5255796,100,0,0,0,0,0,0,0,0,65.54,0,0,0,22903843,0,0,0,0,0,96374,0,1438672
43,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,79.26,5194286,100,0,0,0,0,0,0,0,0,65.94,0,0,0,22549193,0,0,0,0,0,95486,0,1426839
43,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,126.77,8308199,100,0,0,0,0,0,0,0,0,45.53,0,0,0,15515228,0,0,0,0,0,171698,0,2556143
43,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,127.79,8374931,100,0,0,0,0,0,0,0,0,45.09,0,0,0,15939988,0,0,0,0,0,172394,0,2573333
44,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,81.63,5349912,100,0,0,0,0,0,0,0,0,64.92,0,0,0,21766625,0,0,0,0,0,96395,0,1442531
44,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,80.68,5287384,100,0,0,0,0,0,0,0,0,65.33,0,0,0,20969961,0,0,0,0,0,95311,0,1425752
44,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,129.32,8475305,100,0,0,0,0,0,0,0,0,44.43,0,0,0,15516634,0,0,0,0,0,171095,0,2558307
44,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,130.36,8543463,100,0,0,0,0,0,0,0,0,43.98,0,0,0,15959071,0,0,0,0,0,172530,0,2574087
45,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,83.08,5444571,100,0,0,0,0,0,0,0,0,64.3,0,0,0,21543254,0,0,0,0,0,96912,0,1440455
45,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,82.1,5380711,100,0,0,0,0,0,0,0,0,64.72,0,0,0,20809693,0,0,0,0,0,95512,0,1428396
45,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,131.87,8642360,100,0,0,0,0,0,0,0,0,43.34,0,0,0,15525865,0,0,0,0,0,170942,0,2551054
45,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,132.94,8712360,100,0,0,0,0,0,0,0,0,42.88,0,0,0,15933919,0,0,0,0,0,172876,0,2571014
46,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,84.52,5538877,100,0,0,0,0,0,0,0,0,63.68,0,0,0,21534269,0,0,0,0,0,96556,0,1439646
46,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,83.54,5474634,100,0,0,0,0,0,0,0,0,64.11,0,0,0,21165723,0,0,0,0,0,96119,0,1425479
46,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,134.42,8809631,100,0,0,0,0,0,0,0,0,42.24,0,0,0,15531920,0,0,0,0,0,171145,0,2544883
46,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,135.51,8880473,100,0,0,0,0,0,0,0,0,41.78,0,0,0,16394528,0,0,0,0,0,172085,0,2566182
47,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,85.95,5632936,100,0,0,0,0,0,0,0,0,63.07,0,0,0,21632767,0,0,0,0,0,96297,0,1438357
47,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,84.96,5567721,100,0,0,0,0,0,0,0,0,63.5,0,0,0,21571285,0,0,0,0,0,95251,0,1425758
47,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,136.97,8976684,100,0,0,0,0,0,0,0,0,41.14,0,0,0,15718960,0,0,0,0,0,170939,0,2549764
47,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,138.06,9048188,100,0,0,0,0,0,0,0,0,40.68,0,0,0,16126667,0,0,0,0,0,171678,0,2560346
48,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,87.38,5726611,100,0,0,0,0,0,0,0,0,62.45,0,0,0,21705088,0,0,0,0,0,95902,0,1434331
48,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,86.38,5660915,100,0,0,0,0,0,0,0,0,62.88,0,0,0,21701879,0,0,0,0,0,95385,0,1426261
48,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,139.52,9143501,100,0,0,0,0,0,0,0,0,40.05,0,0,0,15935006,0,0,0,0,0,170753,0,2540258
48,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,140.64,9216728,100,0,0,0,0,0,0,0,0,39.57,0,0,0,15960485,0,0,0,0,0,172501,0,2566152
49,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,88.81,5820531,100,0,0,0,0,0,0,0,0,61.84,0,0,0,22023299,0,0,0,0,0,96145,0,1437589
49,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,87.8,5754040,100,0,0,0,0,0,0,0,0,62.27,0,0,0,20798487,0,0,0,0,0,95334,0,1426772
49,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,142.07,9310504,100,0,0,0,0,0,0,0,0,38.96,0,0,0,15625904,0,0,0,0,0,170875,0,2545134
49,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,143.2,9384634,100,0,0,0,0,0,0,0,0,38.47,0,0,0,16164256,0,0,0,0,0,171857,0,2564604
50,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,90.26,5914991,100,0,0,0,0,0,0,0,0,61.22,0,0,0,22132864,0,0,0,0,0,96701,0,1437491
50,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,89.22,5847359,100,0,0,0,0,0,0,0,0,61.66,0,0,0,20740740,0,0,0,0,0,95485,0,1428973
50,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,144.61,9477198,100,0,0,0,0,0,0,0,0,37.86,0,0,0,15718495,0,0,0,0,0,170595,0,2544298
50,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,145.77,9552897,100,0,0,0,0,0,0,0,0,37.37,0,0,0,15933390,0,0,0,0,0,172177,0,2566303
51,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,91.69,6009247,100,0,0,0,0,0,0,0,0,60.6,0,0,0,22476493,0,0,0,0,0,96495,0,1439686
51,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,90.65,5941107,100,0,0,0,0,0,0,0,0,61.05,0,0,0,21150274,0,0,0,0,0,95916,0,1424012
51,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,147.15,9643587,100,0,0,0,0,0,0,0,0,36.77,0,0,0,15527457,0,0,0,0,0,170244,0,2530044
51,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,1,80,0,512,14534782220402280448,148.33,9720800,100,0,0,0,0,0,0,0,0,36.27,0,0,0,15927319,0,0,0,0,0,171870,0,2560076
52,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,93.13,6103253,100,0,0,0,0,0,0,0,0,59.98,0,0,0,22137053,0,0,0,0,0,96232,0,1438079
52,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,92.08,6034258,100,0,0,0,0,0,0,0,0,60.44,0,0,0,21716482,0,0,0,0,0,95307,0,1424551
52,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14386368177284270080,149.69,9810301,100,0,0,0,0,0,0,0,0,35.68,0,0,0,15491587,0,0,0,0,0,170599,0,2548030
